,id,keywords
1017,10938,"[{'id': 212, 'name': 'london england'}, {'id': 237, 'name': 'gay'}, {'id': 1862, 'name': 'coming out'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 13088, 'name': 'summer'}, {'id': 33458, 'name': 'gay man'}, {'id': 158718, 'name': 'lgbt'}, {'id': 187056, 'name': 'woman director'}]"
1018,11412,"[{'id': 441, 'name': 'assassination'}, {'id': 1453, 'name': 'amnesia'}, {'id': 1562, 'name': 'hostage'}, {'id': 3713, 'name': 'chase'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 10508, 'name': 'teacher'}, {'id': 10685, 'name': 'escape'}, {'id': 14768, 'name': 'single mother'}, {'id': 41414, 'name': 'timebomb'}, {'id': 166625, 'name': 'candlelight vigil'}, {'id': 176802, 'name': 'rogue agent'}, {'id': 188907, 'name': 'street shootout'}, {'id': 212801, 'name': 'ex cia agent'}, {'id': 228081, 'name': 'christmas parade'}]"
1019,10586,"[{'id': 409, 'name': 'africa'}, {'id': 2043, 'name': 'lion'}, {'id': 3450, 'name': 'bridge'}, {'id': 9672, 'name': 'based on true story'}, {'id': 9895, 'name': 'kenya'}, {'id': 158130, 'name': 'animal attack'}, {'id': 158215, 'name': 'lion attack'}, {'id': 158217, 'name': 'colonialism'}, {'id': 158219, 'name': 'swahili'}]"
1020,42314,"[{'id': 497, 'name': 'shakespeare'}, {'id': 166241, 'name': 'performance art'}]"
1021,27845,"[{'id': 1010, 'name': 'bar'}, {'id': 7464, 'name': 'alcoholism'}, {'id': 10183, 'name': 'independent film'}, {'id': 15111, 'name': 'drinking'}]"
1022,108365,[]
1023,23223,"[{'id': 642, 'name': 'robbery'}, {'id': 974, 'name': 'bank'}, {'id': 9673, 'name': 'love'}, {'id': 9826, 'name': 'murder'}]"
1024,49471,"[{'id': 521, 'name': 'washington d.c.'}, {'id': 992, 'name': 'bus'}, {'id': 165461, 'name': 'march'}]"
1025,38153,[]
1026,25147,[]
1027,9716,"[{'id': 90, 'name': 'paris'}, {'id': 110, 'name': 'venice'}, {'id': 596, 'name': 'adultery'}, {'id': 642, 'name': 'robbery'}, {'id': 725, 'name': 'lovesickness'}, {'id': 733, 'name': 'dancer'}, {'id': 822, 'name': 'airport'}, {'id': 978, 'name': 'broken engagement'}, {'id': 1326, 'name': 'infidelity'}, {'id': 1407, 'name': 'montmartre'}, {'id': 1442, 'name': 'winter'}, {'id': 1459, 'name': 'marriage proposal'}, {'id': 1605, 'name': 'new love'}, {'id': 1946, 'name': 'restaurant'}, {'id': 3282, 'name': 'gondola'}, {'id': 3335, 'name': 'halloween'}, {'id': 3525, 'name': 'racehorse'}, {'id': 4320, 'name': 'lover'}, {'id': 4344, 'name': 'musical'}, {'id': 4412, 'name': 'grandfather'}, {'id': 4543, 'name': 'thanksgiving'}, {'id': 4992, 'name': 'senility'}, {'id': 5159, 'name': 'tourist'}, {'id': 6921, 'name': 'jogging'}, {'id': 8778, 'name': 'atheist'}, {'id': 10041, 'name': 'dysfunctional family'}, {'id': 10183, 'name': 'independent film'}, {'id': 10235, 'name': 'family relationships'}, {'id': 10325, 'name': 'mistaken identity'}, {'id': 10329, 'name': 'wealth'}, {'id': 11436, 'name': 'redemption'}, {'id': 11510, 'name': 'unfaithfulness'}, {'id': 11612, 'name': 'hospital'}, {'id': 12372, 'name': 'lingerie slip'}, {'id': 12414, 'name': 'escaped convict'}, {'id': 12990, 'name': 'singing'}, {'id': 13097, 'name': 'maid'}, {'id': 14512, 'name': 'new york city'}, {'id': 15160, 'name': 'divorce'}, {'id': 33556, 'name': 'urban setting'}, {'id': 33965, 'name': 'christmas eve'}, {'id': 34117, 'name': 'cult film'}, {'id': 40950, 'name': 'waiter'}, {'id': 156112, 'name': 'wake'}, {'id': 156237, 'name': 'jewelry store'}, {'id': 159876, 'name': 'unwanted kiss'}, {'id': 160322, 'name': 'funeral home'}, {'id': 161287, 'name': 'central park'}, {'id': 162846, 'name': 'ghost'}, {'id': 165301, 'name': 'opposites attract'}, {'id': 172418, 'name': 'engagement ring'}, {'id': 174116, 'name': 'jumping rope'}, {'id': 178883, 'name': 'autumn'}, {'id': 180193, 'name': 'trick or treating'}, {'id': 187844, 'name': 'flashback'}, {'id': 188667, 'name': 'park avenue'}, {'id': 190161, 'name': 'parolee'}, {'id': 197362, 'name': 'x-ray'}, {'id': 199232, 'name': 'jeweler'}, {'id': 208764, 'name': 'fiancée'}]"
1028,43777,"[{'id': 572, 'name': 'sex'}, {'id': 701, 'name': 'cuba'}, {'id': 782, 'name': 'assassin'}, {'id': 2020, 'name': 'revolution'}, {'id': 2109, 'name': 'communist'}, {'id': 9395, 'name': 'havanna'}, {'id': 14819, 'name': 'violence'}, {'id': 14964, 'name': 'drug'}, {'id': 15271, 'name': 'interrogation'}, {'id': 34079, 'name': 'death'}, {'id': 187844, 'name': 'flashback'}]"
1029,454,"[{'id': 497, 'name': 'shakespeare'}, {'id': 3691, 'name': 'forbidden love'}, {'id': 163656, 'name': 'gun violence'}, {'id': 165086, 'name': 'star crossed lovers'}, {'id': 165214, 'name': 'shakespeare in modern dress'}, {'id': 188237, 'name': 'teenage romance'}, {'id': 188404, 'name': 'masquerade'}, {'id': 196374, 'name': ""shakespeare's romeo and juliet""}, {'id': 208052, 'name': 'gangster grip'}]"
1030,10218,"[{'id': 10183, 'name': 'independent film'}, {'id': 10668, 'name': 'stuffed animal'}, {'id': 12396, 'name': 'hollywood'}, {'id': 33719, 'name': 'drink'}, {'id': 33876, 'name': 'swinger'}, {'id': 33879, 'name': 'producer'}, {'id': 33880, 'name': 'following someone'}, {'id': 33887, 'name': 'name calling'}, {'id': 183133, 'name': 'aspiring actor'}, {'id': 207716, 'name': 'actor'}]"
1031,819,"[{'id': 516, 'name': 'child abuse'}, {'id': 625, 'name': 'sadistic'}, {'id': 739, 'name': 'sexual abuse'}, {'id': 1499, 'name': 'pastor'}, {'id': 1522, 'name': 'repayment'}, {'id': 2400, 'name': 'juvenile prison'}, {'id': 3012, 'name': 'court case'}, {'id': 5319, 'name': 'pub'}, {'id': 6148, 'name': 'court'}, {'id': 14857, 'name': 'juvenile delinquent'}, {'id': 208349, 'name': 'child'}]"
1032,38191,"[{'id': 1930, 'name': 'kidnapping'}, {'id': 9524, 'name': 'navajo'}, {'id': 18305, 'name': 'oncologist'}]"
1033,56830,"[{'id': 10183, 'name': 'independent film'}, {'id': 13059, 'name': 'prostitution'}]"
1034,11238,"[{'id': 4344, 'name': 'musical'}, {'id': 9392, 'name': 'orient'}, {'id': 190536, 'name': 'genie'}]"
1035,27256,"[{'id': 155440, 'name': 'hitchcockian'}]"
1036,31530,"[{'id': 4118, 'name': 'ballet dancer'}, {'id': 4344, 'name': 'musical'}]"
1037,66473,"[{'id': 4344, 'name': 'musical'}, {'id': 11677, 'name': 'secretary'}, {'id': 14514, 'name': 'class differences'}, {'id': 155697, 'name': 'aristocrat'}]"
1038,28120,"[{'id': 6092, 'name': 'army'}, {'id': 9937, 'name': 'suspense'}, {'id': 10144, 'name': 'anti semitism'}, {'id': 13065, 'name': 'soldier'}, {'id': 195402, 'name': 'film noir'}]"
1039,1834,"[{'id': 703, 'name': 'detective'}, {'id': 1808, 'name': 'lover (female)'}, {'id': 3152, 'name': 'planned murder'}, {'id': 9016, 'name': 'femme fatale'}, {'id': 11528, 'name': 'hallucinogenic drug'}, {'id': 12670, 'name': 'los angeles'}, {'id': 34145, 'name': 'beach house'}, {'id': 155790, 'name': 'private detective'}, {'id': 155860, 'name': 'philip marlowe'}, {'id': 195402, 'name': 'film noir'}, {'id': 213815, 'name': 'sedation'}, {'id': 222476, 'name': 'search for truth'}, {'id': 230960, 'name': 'unfaithful wife'}, {'id': 234849, 'name': 'tiki culture'}]"
1040,26282,"[{'id': 185077, 'name': 'macao'}, {'id': 195402, 'name': 'film noir'}]"
1041,37218,"[{'id': 334, 'name': 'flying'}, {'id': 1329, 'name': 'canada'}, {'id': 1956, 'name': 'world war ii'}, {'id': 3779, 'name': 'air force'}, {'id': 4613, 'name': 'training'}, {'id': 213913, 'name': 'manitoba'}]"
1042,252,"[{'id': 715, 'name': 'chocolate'}, {'id': 730, 'name': 'factory worker'}, {'id': 818, 'name': 'based on novel'}, {'id': 985, 'name': 'candy'}, {'id': 986, 'name': 'tv addicted person'}, {'id': 987, 'name': 'overweight child'}, {'id': 1158, 'name': 'grandfather grandson relationship'}, {'id': 1382, 'name': 'factory'}, {'id': 4344, 'name': 'musical'}, {'id': 9457, 'name': 'single'}, {'id': 10508, 'name': 'teacher'}]"
1043,116356,[]
1044,16372,"[{'id': 392, 'name': 'england'}, {'id': 3358, 'name': 'haunted house'}, {'id': 6152, 'name': 'supernatural'}, {'id': 156580, 'name': 'ghost story'}, {'id': 165468, 'name': 'governess'}]"
1045,11561,"[{'id': 572, 'name': 'sex'}, {'id': 2020, 'name': 'revolution'}, {'id': 2964, 'name': 'future'}, {'id': 4565, 'name': 'dystopia'}, {'id': 6086, 'name': 'government'}, {'id': 6318, 'name': 'control'}, {'id': 8201, 'name': 'satire'}, {'id': 10183, 'name': 'independent film'}, {'id': 14544, 'name': 'robot'}, {'id': 189433, 'name': 'tyranny'}, {'id': 200802, 'name': 'cyrogenics'}, {'id': 236316, 'name': 'anarchic comedy'}]"
1046,11302,"[{'id': 2020, 'name': 'revolution'}, {'id': 2339, 'name': 'political activism'}, {'id': 3090, 'name': 'loser'}]"
1047,623,"[{'id': 642, 'name': 'robbery'}, {'id': 1326, 'name': 'infidelity'}, {'id': 1332, 'name': 'cheating'}, {'id': 1786, 'name': 'heart attack'}, {'id': 10051, 'name': 'heist'}, {'id': 10909, 'name': 'lawyer'}, {'id': 18107, 'name': 'silencer'}, {'id': 33519, 'name': 'courtroom'}, {'id': 34061, 'name': 'american abroad'}, {'id': 34117, 'name': 'cult film'}, {'id': 156456, 'name': 'animal abuse'}, {'id': 159792, 'name': 'barrister'}, {'id': 159793, 'name': 'stuttering'}, {'id': 159801, 'name': 'weir'}, {'id': 159802, 'name': 'yelling'}, {'id': 159803, 'name': 'killing a dog'}, {'id': 159806, 'name': 'cutical scissors'}, {'id': 159809, 'name': 'run over by a steamroller'}, {'id': 159812, 'name': 'gag'}, {'id': 159815, 'name': 'excuse'}, {'id': 159817, 'name': 'barrel'}, {'id': 159818, 'name': 'zoophilia'}, {'id': 160362, 'name': 'screwball'}, {'id': 205598, 'name': 'stolen jewelry'}]"
1048,583,"[{'id': 186, 'name': 'christianity'}, {'id': 255, 'name': 'male nudity'}, {'id': 835, 'name': 'jewry'}, {'id': 836, 'name': 'resistance'}, {'id': 1394, 'name': 'gladiator'}, {'id': 1405, 'name': 'roman empire'}, {'id': 1979, 'name': 'balcony'}, {'id': 2618, 'name': 'miracle'}, {'id': 2815, 'name': 'graffiti'}, {'id': 2974, 'name': 'jesus christ'}, {'id': 3440, 'name': 'doomed man'}, {'id': 3566, 'name': 'homily'}, {'id': 3569, 'name': 'latin'}, {'id': 3570, 'name': 'three kings'}, {'id': 3571, 'name': 'crucifixion'}, {'id': 3574, 'name': 'bethlehem'}, {'id': 3737, 'name': 'dying and death'}, {'id': 5066, 'name': 'stoning'}, {'id': 18126, 'name': 'sermon on the mount'}, {'id': 161817, 'name': 'monty python'}, {'id': 236316, 'name': 'anarchic comedy'}]"
1049,12614,"[{'id': 2311, 'name': 'cabaret'}, {'id': 4344, 'name': 'musical'}, {'id': 172789, 'name': 'cross dresser'}]"
1050,21711,"[{'id': 6078, 'name': 'politics'}]"
1051,11575,"[{'id': 9253, 'name': 'slapstick'}, {'id': 159753, 'name': 'ensemble cast'}, {'id': 159953, 'name': 'automobile racing'}, {'id': 196401, 'name': 'cross country race'}, {'id': 205850, 'name': 'turn of the century'}]"
1052,475,"[{'id': 502, 'name': 'ambush'}, {'id': 798, 'name': 'sheriff'}, {'id': 828, 'name': 'waitress'}, {'id': 947, 'name': 'prohibition'}, {'id': 1556, 'name': 'texas'}, {'id': 2492, 'name': 'bank robber'}, {'id': 2493, 'name': 'oklahoma'}, {'id': 2496, 'name': 'impotence'}, {'id': 5900, 'name': 'missouri'}, {'id': 5901, 'name': 'texas ranger'}, {'id': 158741, 'name': 'grave digger'}]"
1053,11331,"[{'id': 658, 'name': 'sea'}, {'id': 701, 'name': 'cuba'}, {'id': 2422, 'name': 'mockery'}, {'id': 2763, 'name': 'human vs nature'}, {'id': 5420, 'name': 'fisherman'}]"
1054,521,"[{'id': 212, 'name': 'london england'}, {'id': 596, 'name': 'adultery'}, {'id': 931, 'name': 'jealousy'}, {'id': 1328, 'name': 'secret'}, {'id': 1488, 'name': 'tennis'}, {'id': 1936, 'name': 'blackmail'}, {'id': 2620, 'name': 'evidence'}, {'id': 3344, 'name': 'letter'}, {'id': 6038, 'name': 'marriage'}, {'id': 9673, 'name': 'love'}, {'id': 9826, 'name': 'murder'}, {'id': 9937, 'name': 'suspense'}, {'id': 11020, 'name': 'classic'}, {'id': 13028, 'name': 'writer'}, {'id': 14536, 'name': 'crime'}, {'id': 14604, 'name': 'theft'}, {'id': 33364, 'name': 'visit'}, {'id': 34117, 'name': 'cult film'}, {'id': 162271, 'name': 'husband'}, {'id': 199050, 'name': 'player'}, {'id': 209714, 'name': '3d'}]"
1055,21202,"[{'id': 4344, 'name': 'musical'}]"
1056,88,"[{'id': 246, 'name': 'dancing'}, {'id': 572, 'name': 'sex'}, {'id': 612, 'name': 'hotel'}, {'id': 642, 'name': 'robbery'}, {'id': 1156, 'name': 'sister sister relationship'}, {'id': 1342, 'name': 'dancing master'}, {'id': 1343, 'name': 'mambo'}, {'id': 1346, 'name': 'dance performance'}, {'id': 5600, 'name': 'daughter'}, {'id': 5767, 'name': 'summer camp'}, {'id': 7879, 'name': 'secret love'}, {'id': 10791, 'name': 'teenage crush'}, {'id': 13005, 'name': 'doctor'}, {'id': 14514, 'name': 'class differences'}, {'id': 14751, 'name': 'youth'}, {'id': 33694, 'name': 'family holiday'}, {'id': 41260, 'name': 'sensuality'}, {'id': 173490, 'name': 'unwanted pregnancy'}, {'id': 200129, 'name': 'summer romance'}, {'id': 208591, 'name': 'abortion'}, {'id': 226861, 'name': 'catskill resort'}]"
1057,500,"[{'id': 2052, 'name': 'traitor'}, {'id': 6099, 'name': 'jewelry'}, {'id': 6259, 'name': 'psychopath'}, {'id': 9727, 'name': 'thief'}, {'id': 10051, 'name': 'heist'}, {'id': 10085, 'name': 'betrayal'}, {'id': 10092, 'name': 'mystery'}, {'id': 10685, 'name': 'escape'}, {'id': 10726, 'name': 'gang'}, {'id': 11071, 'name': 'plan gone wrong'}, {'id': 157892, 'name': 'warehouse'}, {'id': 159753, 'name': 'ensemble cast'}, {'id': 170313, 'name': 'all male cast'}, {'id': 171826, 'name': 'told in flashback'}, {'id': 177438, 'name': 'heist gone wrong'}, {'id': 201058, 'name': 'foreshadowing'}, {'id': 207784, 'name': 'rendezvous'}, {'id': 224552, 'name': 'iconic'}, {'id': 233069, 'name': 'set in one room'}, {'id': 233072, 'name': 'uneasy alliance'}, {'id': 233073, 'name': 'rag tag group'}]"
1058,792,"[{'id': 1505, 'name': 'famous score'}, {'id': 1701, 'name': 'hero'}, {'id': 1960, 'name': 'mine'}, {'id': 2957, 'name': 'vietnam war'}, {'id': 5331, 'name': 'village'}, {'id': 10292, 'name': 'gore'}, {'id': 10787, 'name': 'jungle'}, {'id': 11314, 'name': 'f word'}, {'id': 13065, 'name': 'soldier'}, {'id': 14643, 'name': 'battle'}, {'id': 18543, 'name': 'combat'}, {'id': 208992, 'name': '1960s'}]"
1059,8491,"[{'id': 966, 'name': 'beach'}, {'id': 3045, 'name': 'mission of murder'}, {'id': 5306, 'name': 'boss'}, {'id': 5812, 'name': 'bad boss'}, {'id': 6095, 'name': 'house'}, {'id': 189421, 'name': 'female corpse'}]"
1060,402,"[{'id': 246, 'name': 'dancing'}, {'id': 255, 'name': 'male nudity'}, {'id': 293, 'name': 'female nudity'}, {'id': 459, 'name': 'sexual obsession'}, {'id': 582, 'name': 'san francisco'}, {'id': 625, 'name': 'sadistic'}, {'id': 703, 'name': 'detective'}, {'id': 931, 'name': 'jealousy'}, {'id': 1419, 'name': 'gun'}, {'id': 1664, 'name': 'eroticism'}, {'id': 2250, 'name': 'menace'}, {'id': 2483, 'name': 'nudity'}, {'id': 2619, 'name': 'suspicion of murder'}, {'id': 2695, 'name': 'ex-lover'}, {'id': 3152, 'name': 'planned murder'}, {'id': 3170, 'name': 'cigarette'}, {'id': 3183, 'name': 'bisexuality'}, {'id': 3201, 'name': 'orgasm'}, {'id': 3303, 'name': 'bedroom'}, {'id': 3501, 'name': 'bed'}, {'id': 3508, 'name': 'underwear'}, {'id': 3737, 'name': 'dying and death'}, {'id': 3796, 'name': 'auto'}, {'id': 3851, 'name': 'dangerous'}, {'id': 4320, 'name': 'lover'}, {'id': 4378, 'name': 'striptease'}, {'id': 4426, 'name': 'sadism'}, {'id': 6149, 'name': 'police'}, {'id': 6259, 'name': 'psychopath'}, {'id': 9016, 'name': 'femme fatale'}, {'id': 9740, 'name': 'sociopath'}, {'id': 158713, 'name': 'bdsm'}, {'id': 207767, 'name': 'erotic thriller'}]"
1061,10537,"[{'id': 458, 'name': 'hippie'}, {'id': 496, 'name': 'poetry'}, {'id': 572, 'name': 'sex'}, {'id': 578, 'name': 'rock and roll'}, {'id': 2483, 'name': 'nudity'}, {'id': 3298, 'name': 'hallucination'}, {'id': 3593, 'name': 'wilderness'}, {'id': 3800, 'name': 'airplane'}, {'id': 4344, 'name': 'musical'}, {'id': 4436, 'name': 'addicted'}, {'id': 4523, 'name': 'joint'}, {'id': 4572, 'name': 'organ'}, {'id': 5498, 'name': 'lsd'}, {'id': 5565, 'name': 'biography'}, {'id': 7464, 'name': 'alcoholism'}, {'id': 8903, 'name': 'the doors'}, {'id': 9844, 'name': 'car crash'}, {'id': 10229, 'name': 'singer'}, {'id': 14964, 'name': 'drug'}, {'id': 41591, 'name': 'music band'}, {'id': 187844, 'name': 'flashback'}, {'id': 226981, 'name': 'blood ritual'}]"
1062,11386,"[{'id': 108, 'name': 'transvestism'}, {'id': 237, 'name': 'gay'}, {'id': 1562, 'name': 'hostage'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 7005, 'name': 'northern ireland'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 10199, 'name': 'gay interest'}, {'id': 10791, 'name': 'teenage crush'}, {'id': 13065, 'name': 'soldier'}, {'id': 165259, 'name': 'political unrest'}]"
1063,9504,"[{'id': 642, 'name': 'robbery'}, {'id': 1438, 'name': 'office'}, {'id': 1998, 'name': 'shop'}, {'id': 2918, 'name': 'estate agent'}, {'id': 6129, 'name': 'company'}, {'id': 11836, 'name': 'contest'}, {'id': 13001, 'name': 'cowardliness'}, {'id': 34117, 'name': 'cult film'}, {'id': 179867, 'name': 'real estate'}, {'id': 201885, 'name': 'pressure'}, {'id': 207268, 'name': 'neo-noir'}]"
1064,15764,"[{'id': 242, 'name': 'new york'}, {'id': 1631, 'name': 'concentration camp'}, {'id': 1739, 'name': 'holocaust'}, {'id': 13028, 'name': 'writer'}]"
1065,601,"[{'id': 455, 'name': 'farewell'}, {'id': 1007, 'name': 'homesickness'}, {'id': 1432, 'name': 'nasa'}, {'id': 1603, 'name': 'extraterrestrial technology'}, {'id': 1604, 'name': 'operation'}, {'id': 1826, 'name': 'space marine'}, {'id': 1872, 'name': 'loss of father'}, {'id': 2430, 'name': 'hiding place'}, {'id': 3197, 'name': 'riding a bicycle'}, {'id': 3243, 'name': 'flying saucer'}, {'id': 3246, 'name': 'prosecution'}, {'id': 3335, 'name': 'halloween'}, {'id': 4527, 'name': 'flowerpot'}, {'id': 5958, 'name': 'finger'}, {'id': 9457, 'name': 'single'}]"
1066,67365,[]
1067,25842,"[{'id': 65, 'name': 'holiday'}, {'id': 33966, 'name': 'scrooge'}, {'id': 180975, 'name': 'charles dickens'}]"
1068,2119,"[{'id': 6315, 'name': 'stock-car-race'}, {'id': 6316, 'name': 'daytona'}, {'id': 9844, 'name': 'car crash'}]"
1069,744,"[{'id': 725, 'name': 'lovesickness'}, {'id': 1014, 'name': 'loss of lover'}, {'id': 2533, 'name': 'fighter pilot'}, {'id': 2796, 'name': 'self-discovery'}, {'id': 3203, 'name': 'pilot'}, {'id': 3564, 'name': 'ejection seat'}, {'id': 3737, 'name': 'dying and death'}, {'id': 3776, 'name': 'officer'}, {'id': 3777, 'name': 'training camp'}, {'id': 3779, 'name': 'air force'}, {'id': 3800, 'name': 'airplane'}, {'id': 3851, 'name': 'dangerous'}, {'id': 3994, 'name': 'battle assignment'}, {'id': 4410, 'name': 'u.s. navy'}, {'id': 6062, 'name': 'hostility'}, {'id': 7879, 'name': 'secret love'}, {'id': 13001, 'name': 'cowardliness'}, {'id': 207414, 'name': 'pilot school'}]"
1070,136311,"[{'id': 10332, 'name': 'salesman'}, {'id': 18034, 'name': 'desert'}]"
1071,221,"[{'id': 30, 'name': 'individual'}, {'id': 526, 'name': 'rebel'}, {'id': 542, 'name': 'street gang'}, {'id': 830, 'name': 'car race'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1001, 'name': 'underground world'}, {'id': 1002, 'name': 'authority'}, {'id': 6059, 'name': 'unsociability'}, {'id': 191349, 'name': 'teen rebel'}]"
1072,702,"[{'id': 531, 'name': 'southern usa'}, {'id': 570, 'name': 'rape'}, {'id': 1156, 'name': 'sister sister relationship'}, {'id': 1565, 'name': 'loss of sense of reality'}, {'id': 2102, 'name': 'brother-in-law'}, {'id': 2320, 'name': 'violent husband'}, {'id': 2411, 'name': 'new orleans'}, {'id': 11209, 'name': 'middle aged woman'}, {'id': 12980, 'name': 'brother-in-law sister-in-law relationship'}, {'id': 157131, 'name': 'light bulb'}, {'id': 160945, 'name': 'expectant father'}, {'id': 210284, 'name': 'off screen rape'}]"
1073,25750,"[{'id': 798, 'name': 'sheriff'}, {'id': 3752, 'name': 'night'}, {'id': 3875, 'name': 'barn'}, {'id': 9663, 'name': 'sequel'}, {'id': 10103, 'name': 'children'}, {'id': 11221, 'name': 'blood'}, {'id': 12339, 'name': 'slasher'}, {'id': 14819, 'name': 'violence'}, {'id': 18072, 'name': 'preacher'}, {'id': 41002, 'name': 'corn'}]"
1074,17642,"[{'id': 4478, 'name': 'leopard'}]"
1075,427043,[]
1076,146341,[]
1077,9305,"[{'id': 3126, 'name': 'ant'}, {'id': 4166, 'name': 'biotope'}, {'id': 5705, 'name': 'grasshopper'}, {'id': 187056, 'name': 'woman director'}]"
1078,37616,"[{'id': 642, 'name': 'robbery'}, {'id': 10041, 'name': 'dysfunctional family'}, {'id': 10183, 'name': 'independent film'}, {'id': 159660, 'name': 'armored truck'}, {'id': 208636, 'name': 'ashtray'}]"
1079,11112,"[{'id': 3658, 'name': 'career'}, {'id': 4411, 'name': 'sexism'}, {'id': 4970, 'name': 'autonomy'}, {'id': 5628, 'name': 'broker'}, {'id': 5636, 'name': 'wall street'}, {'id': 9104, 'name': 'partner'}]"
1080,21612,"[{'id': 236, 'name': 'suicide'}, {'id': 3303, 'name': 'bedroom'}, {'id': 4112, 'name': 'strike'}, {'id': 5571, 'name': 'great depression'}, {'id': 6346, 'name': 'trade union'}, {'id': 9826, 'name': 'murder'}, {'id': 10391, 'name': 'mafia'}, {'id': 13092, 'name': 'corpse'}, {'id': 14512, 'name': 'new york city'}, {'id': 14819, 'name': 'violence'}, {'id': 14831, 'name': 'stabbing'}, {'id': 41410, 'name': 'madness'}, {'id': 214548, 'name': '1930s'}]"
1081,141210,[]
1082,102461,[]
1083,36998,"[{'id': 4573, 'name': 'down syndrome'}, {'id': 10267, 'name': 'comedy'}]"
1084,200383,[]
1085,116844,"[{'id': 33457, 'name': 'alcoholic'}, {'id': 40879, 'name': 'drunk'}]"
1086,1630,"[{'id': 351, 'name': 'poison'}, {'id': 445, 'name': 'pornography'}, {'id': 460, 'name': 'free love'}, {'id': 740, 'name': 'aids'}, {'id': 1664, 'name': 'eroticism'}, {'id': 2426, 'name': 'group sex'}, {'id': 2564, 'name': 'wheelchair'}, {'id': 2829, 'name': 'last judgment'}, {'id': 3012, 'name': 'court case'}, {'id': 3441, 'name': 'sentence'}, {'id': 3800, 'name': 'airplane'}, {'id': 5651, 'name': 'baptism'}, {'id': 5653, 'name': 'vulgar'}, {'id': 33626, 'name': 'millionaire'}, {'id': 33785, 'name': 'drugs and addiction'}, {'id': 158558, 'name': 'disabled'}]"
1087,26626,"[{'id': 567, 'name': 'alcohol'}, {'id': 572, 'name': 'sex'}, {'id': 2483, 'name': 'nudity'}, {'id': 2964, 'name': 'future'}, {'id': 3687, 'name': 'graduation'}, {'id': 4552, 'name': 'beer'}, {'id': 6149, 'name': 'police'}, {'id': 8508, 'name': 'party'}, {'id': 9713, 'name': 'friends'}, {'id': 10183, 'name': 'independent film'}, {'id': 10508, 'name': 'teacher'}, {'id': 12105, 'name': 'student'}, {'id': 40879, 'name': 'drunk'}, {'id': 156768, 'name': 'roller coaster'}, {'id': 204151, 'name': 'keg'}]"
1088,124837,"[{'id': 15134, 'name': 'election'}]"
1089,11816,"[{'id': 5153, 'name': 'son'}, {'id': 5600, 'name': 'daughter'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 33694, 'name': 'family holiday'}, {'id': 155294, 'name': 'family conflict'}]"
1090,11843,"[{'id': 642, 'name': 'robbery'}, {'id': 1384, 'name': 'diamant'}, {'id': 2408, 'name': ""côte d'azur""}, {'id': 5439, 'name': 'inspector'}, {'id': 8775, 'name': 'panther'}]"
1091,10379,"[{'id': 3321, 'name': 'childhood memory'}, {'id': 7942, 'name': 'imaginary friend'}]"
1092,2756,"[{'id': 270, 'name': 'ocean'}, {'id': 658, 'name': 'sea'}, {'id': 2772, 'name': 'diving suit'}, {'id': 3243, 'name': 'flying saucer'}, {'id': 3312, 'name': 'nuclear missile'}, {'id': 4862, 'name': 'alien life-form'}, {'id': 6255, 'name': 'insanity'}, {'id': 10503, 'name': 'scuba diving'}, {'id': 14785, 'name': 'underwater'}, {'id': 155334, 'name': 'scuba'}, {'id': 162351, 'name': 'deepsea'}, {'id': 185477, 'name': 'trapped underwater\xa0'}, {'id': 233020, 'name': 'thalassophobia'}]"
1093,790,"[{'id': 530, 'name': 'prophecy'}, {'id': 658, 'name': 'sea'}, {'id': 966, 'name': 'beach'}, {'id': 1321, 'name': 'gold'}, {'id': 1415, 'name': 'small town'}, {'id': 1829, 'name': 'beheading'}, {'id': 1938, 'name': 'sword'}, {'id': 2398, 'name': 'narration'}, {'id': 3002, 'name': 'fog'}, {'id': 3341, 'name': 'leprosy'}, {'id': 3799, 'name': 'ship'}, {'id': 4079, 'name': 'lighthouse'}, {'id': 14765, 'name': 'church'}]"
1094,1103,"[{'id': 444, 'name': 'taxi'}, {'id': 542, 'name': 'street gang'}, {'id': 840, 'name': 'usa president'}, {'id': 1543, 'name': 'war veteran'}, {'id': 1562, 'name': 'hostage'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 2019, 'name': 'liberation of prisoners'}, {'id': 2095, 'name': 'anti hero'}, {'id': 3149, 'name': 'gangster boss'}, {'id': 4565, 'name': 'dystopia'}, {'id': 4668, 'name': 'police operation'}, {'id': 5034, 'name': 'attempt to escape'}, {'id': 12190, 'name': 'cyberpunk'}, {'id': 217083, 'name': 'reluctant hero'}]"
1095,11298,"[{'id': 4924, 'name': 'insane asylum'}, {'id': 12564, 'name': 'werewolf'}, {'id': 155818, 'name': 'newswoman'}]"
1096,4480,"[{'id': 1649, 'name': 'provence'}, {'id': 2851, 'name': 'avarice'}, {'id': 4933, 'name': 'battle for power'}, {'id': 7199, 'name': 'source'}, {'id': 10226, 'name': 'neighbor'}]"
